Date and Time,Symbol,Summary,W Close,Sell,Neutral,Buy,Volume,ADX,RSI,Last RSI,AO,%Change(D),Support,Resistance,Charts,Financials,Technicals
2024-03-30 02:34:43.027123,DGKC,NEUTRAL,65.09,10,8,8,5040020.0,20.86294804,48.78278635,47.76872554,5.22058824,1.33893819,36.13999999799999,109.60555555333333,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3ADGKC,https://www.tradingview.com/symbols/PSX-DGKC/financials-overview/,https://www.tradingview.com/symbols/PSX-DGKC/technicals/
2024-03-30 02:34:43.027123,ATRL,STRONG_BUY,384.78,0,10,16,5512504.0,42.41600114,68.94409554,65.31682567,56.63814706,5.59855096,121.48799999799999,504.71055555333334,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AATRL,https://www.tradingview.com/symbols/PSX-ATRL/financials-overview/,https://www.tradingview.com/symbols/PSX-ATRL/technicals/
2024-03-30 02:34:43.027123,NRL,NEUTRAL,267.9,8,9,9,2441822.0,28.88977786,50.61534138,48.76001397,8.84276471,3.72865606,115.98199999799999,507.77555555333333,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3ANRL,https://www.tradingview.com/symbols/PSX-NRL/financials-overview/,https://www.tradingview.com/symbols/PSX-NRL/technicals/
Today_Strong_buy --- date and time: 2024-03-30 02:35:19.261815
2024-03-30 02:34:43.027123,JDWS,STRONG_BUY,452.0,0,10,16,6700.0,30.17371303,60.54813773,60.17732299,48.71188235,0.44444444,235.45055555333332,509.51555555333334,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AJDWS,https://www.tradingview.com/symbols/PSX-JDWS/financials-overview/,https://www.tradingview.com/symbols/PSX-JDWS/technicals/
2024-03-30 02:34:43.027123,KAPCO,SELL,27.19,12,9,5,2260752.0,24.67231328,47.22200225,46.34108437,0.97511765,0.85311573,15.578333333333333,38.95333333333333,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AKAPCO,https://www.tradingview.com/symbols/PSX-KAPCO/financials-overview/,https://www.tradingview.com/symbols/PSX-KAPCO/technicals/
2024-03-30 02:34:43.027123,ENGRO,STRONG_BUY,359.28,0,10,16,1293973.0,29.8177803,67.44406479,62.62491189,46.60917647,5.63020022,202.4061111133333,372.86944444666665,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AENGRO,https://www.tradingview.com/symbols/PSX-ENGRO/financials-overview/,https://www.tradingview.com/symbols/PSX-ENGRO/technicals/
2024-03-30 02:34:43.027123,FFBL,STRONG_BUY,27.44,1,9,16,13645177.0,32.83225305,61.45420147,52.6714193,3.88105882,12.04573295,10.459999999999999,45.833333333333336,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AFFBL,https://www.tradingview.com/symbols/PSX-FFBL/financials-overview/,https://www.tradingview.com/symbols/PSX-FFBL/technicals/
2024-03-30 02:34:43.027123,PABC,BUY,71.16,3,10,11,4268757.0,23.82539535,55.76097706,57.91274703,8.48111765,-2.36004391,33.038000002000004,108.19111111333332,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3APABC,https://www.tradingview.com/symbols/PSX-PABC/financials-overview/,https://www.tradingview.com/symbols/PSX-PABC/technicals/
2024-03-30 02:34:43.027123,YOUW,SELL,3.4,14,10,2,3460500.0,19.98628156,47.13474118,48.77412098,0.29194118,-3.13390313,1.9280000019999999,5.786111113333333,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AYOUW,https://www.tradingview.com/symbols/PSX-YOUW/financials-overview/,https://www.tradingview.com/symbols/PSX-YOUW/technicals/
