2024-03-25 20:34:07,PAXGUSDT,2174,"['BUY', 'STRONG_BUY', 'BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY']","[0.04599816, 0.04599816, 0.04599816, 0.13812155, 0.32302723, 0.32302723]","[60.09, 68.92, 73.53, 71.43, 67.78, 62.57]","[2.115, 11.094, 11.038, 8.603, 6.144, 2.55]","[2.10882353, 10.68529412, 9.33823529, 6.83823529, 3.86470588, 1.09411765]",[],"[5.5027, 5.5027, 5.5027, 95.4889, 171.0041, 171.0041]",0.751,"[{'symbol': 'PAXGUSDT', 'entry_price': 2174, 'lot_size': 3, 'direction': 'BUY'}]",[],0
2024-03-25 20:34:52,PAXGUSDT,2174,"['BUY', 'STRONG_BUY', 'BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY']","[-0.04597701, 0, 0, 0.09208103, 0.32302723, 0.32302723]","[57.83, 67.77, 72.56, 70.66, 67.78, 62.57]","[2.635, 11.009, 10.953, 8.603, 6.144, 2.55]","[2.11470588, 10.68529412, 9.33823529, 6.83823529, 3.86470588, 1.09411765]",[],"[0.0459, 6.6739, 6.6739, 96.6601, 172.0185, 172.0185]",0.751,"[{'symbol': 'PAXGUSDT', 'entry_price': 2174, 'lot_size': 3, 'direction': 'BUY'}]",[],0
2024-03-25 20:35:39,PAXGUSDT,2173,"['BUY', 'STRONG_BUY', 'BUY', 'BUY', 'STRONG_BUY', 'STRONG_BUY']","[-0.09195402, -0.04599816, -0.04599816, 0.04604052, 0.27688048, 0.27688048]","[55.73, 65.35, 70.01, 69.85, 67.13, 62.07]","[2.465, 11.009, 10.953, 8.603, 6.144, 2.55]","[2.11470588, 10.68529412, 9.33823529, 6.83823529, 3.86470588, 1.09411765]",[],"[1.2799, 6.8935, 6.8935, 96.8797, 172.5617, 172.2381]",0.751,"[{'symbol': 'PAXGUSDT', 'entry_price': 2173, 'lot_size': 3, 'direction': 'BUY'}]",[],0
2024-03-25 20:36:25,PAXGUSDT,2172,"['BUY', 'BUY', 'BUY', 'BUY', 'STRONG_BUY', 'STRONG_BUY']","[-0.13793103, -0.09199632, -0.09199632, 0, 0.23073373, 0.23073373]","[53.77, 63.09, 67.62, 68.99, 66.46, 61.56]","[2.465, 11.009, 10.953, 8.603, 6.144, 2.55]","[2.11470588, 10.68529412, 9.33823529, 6.83823529, 3.86470588, 1.09411765]",[],"[2.1236, 7.7372, 7.7372, 97.7234, 173.0818, 173.0818]",0.751,"[{'symbol': 'PAXGUSDT', 'entry_price': 2172, 'lot_size': 3, 'direction': 'BUY'}]",[],0
2024-03-25 20:37:10,PAXGUSDT,2172,"['BUY', 'BUY', 'BUY', 'BUY', 'STRONG_BUY', 'STRONG_BUY']","[-0.13793103, -0.09199632, -0.09199632, 0, 0.23073373, 0.23073373]","[53.77, 63.09, 67.62, 68.99, 66.46, 61.56]","[2.379, 10.924, 10.868, 8.603, 6.144, 2.55]","[2.11470588, 10.68529412, 9.33823529, 6.83823529, 3.86470588, 1.09411765]",[],"[2.71, 8.3236, 8.3236, 98.3098, 173.6682, 173.6682]",0.751,"[{'symbol': 'PAXGUSDT', 'entry_price': 2172, 'lot_size': 3, 'direction': 'BUY'}]",[],0
2024-03-25 20:37:56,PAXGUSDT,2169,"['BUY', 'BUY', 'BUY', 'BUY', 'STRONG_BUY', 'STRONG_BUY']","[-0.27586207, -0.2299908, -0.2299908, -0.13812155, 0.09229349, 0.09229349]","[48.65, 57.17, 61.36, 63.56, 64.25, 59.93]","[2.209, 10.753, 10.697, 8.603, 6.144, 2.55]","[2.11470588, 10.68529412, 9.33823529, 6.83823529, 3.86470588, 1.09411765]",[],"[4.0425, 9.6561, 9.6561, 99.6423, 175.0007, 175.0007]",0.751,"[{'symbol': 'PAXGUSDT', 'entry_price': 2169, 'lot_size': 3, 'direction': 'BUY'}]",[],0
2024-03-25 20:38:41,PAXGUSDT,2170,"['NEUTRAL', 'BUY', 'BUY', 'BUY', 'STRONG_BUY', 'STRONG_BUY']","[-0.22988506, -0.18399264, -0.18399264, -0.09208103, 0.13844024, 0.13844024]","[50.25, 59.01, 63.31, 65.27, 65.02, 60.49]","[2.209, 10.753, 10.697, 8.603, 6.144, 2.55]","[2.11470588, 10.68529412, 9.33823529, 6.83823529, 3.86470588, 1.09411765]",[],"[5.3251, 10.9387, 10.9387, 100.9249, 176.2833, 176.2833]",0.751,"[{'symbol': 'PAXGUSDT', 'entry_price': 2170, 'lot_size': 3, 'direction': 'BUY'}]",[],0
2024-03-25 22:00:01,PAXGUSDT,2175,"['BUY', 'STRONG_BUY', 'BUY', 'BUY', 'BUY', 'STRONG_BUY']","[0, 0, 0, 0, 0.18424689, 0.36917397]","[57.5, 65.84, 69.91, 70.59, 68.59, 63.05]","[1.579, 8.403, 11.338, 12.062, 9.394, 2.55]","[1.15882353, 7.83529412, 11.30882353, 10.69705882, 6.14411765, 1.09411765]",[],"[0.4466, 0.4466, 0.4466, 0.4466, 58.5226, 260.8552]",0.751,"[{'symbol': 'PAXGUSDT', 'entry_price': 2175, 'lot_size': 3, 'direction': 'BUY'}]",[],0
2024-03-25 22:00:47,PAXGUSDT,2175,"['STRONG_BUY', 'STRONG_BUY', 'BUY', 'BUY', 'BUY', 'STRONG_BUY']","[0.04597701, 0.04597701, -0.04597701, 0, 0.18424689, 0.36917397]","[59.46, 67.19, 67.5, 70.59, 68.59, 63.05]","[1.579, 8.403, 11.338, 12.062, 9.394, 2.55]","[1.15882353, 7.83529412, 11.30882353, 10.69705882, 6.14411765, 1.09411765]",[],"[0.7726, 0.7726, 1.524, 1.6502, 59.7262, 262.0588]",0.751,"[{'symbol': 'PAXGUSDT', 'entry_price': 2175, 'lot_size': 3, 'direction': 'BUY'}]",[],0
2024-03-25 22:01:33,PAXGUSDT,2176,"['BUY', 'STRONG_BUY', 'BUY', 'BUY', 'BUY', 'STRONG_BUY']","[0, 0, 0, 0, 0.23030861, 0.41532072]","[57.5, 65.84, 69.91, 70.59, 69.23, 63.52]","[1.579, 8.403, 11.338, 12.062, 9.394, 2.55]","[1.15882353, 7.83529412, 11.30882353, 10.69705882, 6.14411765, 1.09411765]",[],"[2.033, 2.033, 2.033, 2.033, 60.5623, 262.8949]",0.751,"[{'symbol': 'PAXGUSDT', 'entry_price': 2176, 'lot_size': 3, 'direction': 'BUY'}]",[],0
2024-03-25 22:02:19,PAXGUSDT,2177,"['STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'BUY', 'BUY', 'STRONG_BUY']","[0.09195402, 0.09195402, 0.09195402, 0.09195402, 0.27637034, 0.46146747]","[61.25, 68.44, 71.92, 72.19, 69.84, 63.99]","[1.665, 8.488, 11.424, 12.147, 9.479, 2.55]","[1.15882353, 7.83529412, 11.30882353, 10.69705882, 6.14411765, 1.09411765]",[],"[2.8298, 2.8298, 2.8298, 2.8298, 60.9058, 263.2384]",0.751,"[{'symbol': 'PAXGUSDT', 'entry_price': 2177, 'lot_size': 3, 'direction': 'BUY'}]",[],0
2024-03-25 22:03:04,PAXGUSDT,2177,"['STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'BUY', 'BUY', 'STRONG_BUY']","[0.09195402, 0.09195402, 0.09195402, 0.09195402, 0.27637034, 0.46146747]","[61.25, 68.44, 71.92, 72.19, 69.84, 63.99]","[1.665, 8.488, 11.424, 12.147, 9.479, 2.55]","[1.15882353, 7.83529412, 11.30882353, 10.69705882, 6.14411765, 1.09411765]",[],"[3.1037, 3.1037, 3.1037, 3.1037, 61.1797, 263.5123]",0.751,"[{'symbol': 'PAXGUSDT', 'entry_price': 2177, 'lot_size': 3, 'direction': 'BUY'}]",[],0
